exporter,importer,year,commodity,trade_quantity
China,Lao People's Democratic Republic,2018,Potatoes,46.34
China,Lao People's Democratic Republic,2018,Rice,59.5
China,Lao People's Democratic Republic,2018,Soya beans,44.89
China,Lao People's Democratic Republic,2018,Sunflower seed,40.03
China,Latvia,2018,Maize (corn),10.21
China,Lebanon,2018,Bananas,0.03
China,Lebanon,2018,Soya beans,1.45
China,Lebanon,2018,Sunflower seed,13459.775000000001
China,Lesotho,2018,Soya beans,0.2
China,Libya,2018,Sunflower seed,1719.6550000000002
China,Libya,2018,Wheat,0.5
China,Lithuania,2018,Bananas,0.06
China,Lithuania,2018,Sunflower seed,179.45499999999998
China,Macao,2018,Bananas,1901.105
China,Macao,2018,Cattle,1482.31
China,Macao,2018,Maize (corn),0.17
China,Macao,2018,Potatoes,3677.59
China,Macao,2018,Soya beans,47.12
China,Macao,2018,Sunflower seed,0.95
China,Madagascar,2018,Maize (corn),14.0
China,Madagascar,2018,Soya beans,0.05
China,Madagascar,2018,Sunflower seed,0.8
China,Malawi,2018,Rice,0.0
China,Malawi,2018,Soya beans,0.05
China,Malaysia,2018,Bananas,10.23
China,Malaysia,2018,Barley,108.52
China,Malaysia,2018,Maize (corn),0.78
China,Malaysia,2018,Potatoes,141445.3
China,Malaysia,2018,Soya beans,3389.7799999999997
China,Malaysia,2018,Sunflower seed,2061.575
China,Malaysia,2018,Wheat,1.8
China,Maldives,2018,Maize (corn),0.25
China,Maldives,2018,Potatoes,49.775
China,Maldives,2018,Soya beans,2.61
China,Maldives,2018,Sunflower seed,1.15
China,Maldives,2018,Wheat,0.04
China,Mali,2018,Maize (corn),95.2
China,Mali,2018,Potatoes,447.0
China,Malta,2018,Soya beans,6.4
China,Mauritania,2018,Potatoes,28.0
China,Mauritania,2018,Soya beans,0.1
China,Mauritius,2018,Potatoes,82.5
China,Mauritius,2018,Soya beans,0.01
China,Mauritius,2018,Sunflower seed,0.03
China,Mexico,2018,Bananas,0.34
China,Mexico,2018,Maize (corn),0.03
China,Mexico,2018,Wheat,0.0
China,Mongolia,2018,Bananas,1020.975
China,Mongolia,2018,Chickens,6.21
China,Mongolia,2018,Potatoes,3084.12
China,Montenegro,2018,Potatoes,3.15
China,Montenegro,2018,Rice,0.5
China,Montenegro,2018,Soya beans,0.53
China,Montenegro,2018,Sunflower seed,0.22
China,Morocco,2018,Soya beans,0.6
China,Morocco,2018,Sunflower seed,69.315
China,Mozambique,2018,Rice,12.5
China,Myanmar,2018,Chickens,6.0
China,Myanmar,2018,Maize (corn),1.4
China,Myanmar,2018,Potatoes,48.1
China,Myanmar,2018,Rice,2.6
China,Myanmar,2018,Soya beans,40.0
China,Myanmar,2018,Sunflower seed,5989.605
China,Namibia,2018,Soya beans,0.38
China,Namibia,2018,Sunflower seed,0.1
China,Nepal,2018,Maize (corn),0.01
China,Nepal,2018,Potatoes,0.29
China,Nepal,2018,Rice,141.64
China,Nepal,2018,Soya beans,211.48
China,Nepal,2018,Sunflower seed,4.9
China,Nepal,2018,Wheat,2.95
China,Netherlands (Kingdom of the),2018,Barley,58.12
China,Netherlands (Kingdom of the),2018,Maize (corn),1186.09
China,Netherlands (Kingdom of the),2018,Soya beans,13031.075
China,Netherlands (Kingdom of the),2018,Sunflower seed,1609.275
China,New Zealand,2018,Bananas,0.03
China,New Zealand,2018,Barley,5.48
China,New Zealand,2018,Maize (corn),13.36
China,New Zealand,2018,Rice,9.28
China,New Zealand,2018,Soya beans,137.315
China,New Zealand,2018,Sunflower seed,165.085
China,New Zealand,2018,Wheat,494.62
China,Nicaragua,2018,Maize (corn),0.0
China,Nicaragua,2018,Potatoes,27.2
China,Niger,2018,Maize (corn),9.5
China,Niger,2018,Potatoes,84.9
China,Niger,2018,Rice,9.5
China,North Macedonia,2018,Soya beans,0.39
China,North Macedonia,2018,Sunflower seed,0.95
China,Norway,2018,Soya beans,235.18
China,Norway,2018,Sunflower seed,60.97
China,Norway,2018,Wheat,0.04
China,Oman,2018,Potatoes,492.25
China,Oman,2018,Sunflower seed,23.11
China,Pakistan,2018,Maize (corn),1.0
China,Pakistan,2018,Potatoes,43.115
China,Pakistan,2018,Rice,10202.27
China,Pakistan,2018,Soya beans,1500.0
China,Pakistan,2018,Sunflower seed,2140.035
China,Panama,2018,Barley,0.76
China,Panama,2018,Rice,11.86
China,Panama,2018,Soya beans,4.995
China,Panama,2018,Sunflower seed,2.795
China,Papua New Guinea,2018,Soya beans,2.87
China,Paraguay,2018,Soya beans,0.0
China,Peru,2018,Rice,0.2
China,Peru,2018,Sunflower seed,11.51
China,Philippines,2018,Bananas,1.575
China,Philippines,2018,Maize (corn),569.72
China,Philippines,2018,Potatoes,905.19
China,Philippines,2018,Rice,5044.965
China,Philippines,2018,Soya beans,218.77
China,Philippines,2018,Sunflower seed,844.5450000000001
China,Poland,2018,Rice,0.02
China,Poland,2018,Soya beans,27.25
China,Poland,2018,Sunflower seed,0.435
China,Portugal,2018,Barley,2.04
China,Portugal,2018,Soya beans,139.025
China,Portugal,2018,Sunflower seed,2.4
China,Qatar,2018,Potatoes,86.0
China,Qatar,2018,Soya beans,22.0
China,Qatar,2018,Sunflower seed,386.05
China,Republic of Korea,2018,Bananas,0.26
China,Republic of Korea,2018,Barley,0.03
China,Republic of Korea,2018,Maize (corn),413.3
China,Republic of Korea,2018,Potatoes,490.0
China,Republic of Korea,2018,Soya beans,46559.205
China,Republic of Korea,2018,Sunflower seed,518.8199999999999
China,Republic of Korea,2018,Wheat,0.01
China,Republic of Moldova,2018,Sunflower seed,0.11
China,Romania,2018,Sunflower seed,0.05
China,Russia,2018,Bananas,318.65000000000003
China,Russia,2018,Maize (corn),265.46
China,Russia,2018,Potatoes,53083.795
China,Russia,2018,Rice,54.9
China,Russia,2018,Soya beans,459.49
China,Russia,2018,Sunflower seed,1203.625
China,Russia,2018,Wheat,20.0
China,Rwanda,2018,Barley,0.01
China,Rwanda,2018,Potatoes,0.01
China,Rwanda,2018,Rice,0.11
China,Rwanda,2018,Soya beans,0.1
China,Rwanda,2018,Sunflower seed,2.06
China,Saint Lucia,2018,Rice,0.02
China,Saint Vincent and the Grenadines,2018,Maize (corn),0.48
China,Saint Vincent and the Grenadines,2018,Potatoes,0.92
China,Samoa,2018,Sunflower seed,11.7
China,Samoa,2018,Wheat,0.16
China,Sao Tome and Principe,2018,Soya beans,0.12
China,Saudi Arabia,2018,Barley,0.04
China,Saudi Arabia,2018,Maize (corn),22.8
China,Saudi Arabia,2018,Potatoes,497.105
China,Saudi Arabia,2018,Soya beans,43.33
China,Saudi Arabia,2018,Sunflower seed,14310.974999999999
China,Senegal,2018,Maize (corn),20.81
China,Senegal,2018,Potatoes,1372.23
China,Senegal,2018,Rice,2.73
China,Senegal,2018,Soya beans,0.1
China,Serbia,2018,Soya beans,1.85
China,Serbia,2018,Sunflower seed,6.12
China,Seychelles,2018,Potatoes,10.0
China,Seychelles,2018,Soya beans,0.8
China,Sierra Leone,2018,Maize (corn),2.83
China,Sierra Leone,2018,Rice,2.4050000000000002
China,Sierra Leone,2018,Sunflower seed,0.23
China,Singapore,2018,Bananas,0.09
China,Singapore,2018,Barley,71.79
China,Singapore,2018,Maize (corn),34.91
China,Singapore,2018,Potatoes,24207.050000000003
China,Singapore,2018,Rice,0.21
China,Singapore,2018,Soya beans,112.33
China,Singapore,2018,Sunflower seed,106.49
China,Singapore,2018,Wheat,1.55
China,Slovakia,2018,Bananas,1.61
China,Slovakia,2018,Sunflower seed,5.22
China,Slovenia,2018,Sunflower seed,67.5
China,Solomon Islands,2018,Rice,27.04
China,Solomon Islands,2018,Soya beans,0.3
China,Solomon Islands,2018,Sunflower seed,0.35
China,South Africa,2018,Bananas,0.63
China,South Africa,2018,Barley,0.04
China,South Africa,2018,Maize (corn),0.08
China,South Africa,2018,Soya beans,2.64
China,South Africa,2018,Sunflower seed,2.34
China,Spain,2018,Soya beans,3662.2799999999997
China,Spain,2018,Sunflower seed,12428.77
China,Spain,2018,Wheat,7.56
China,Sri Lanka,2018,Potatoes,24365.07
China,Sudan,2018,Barley,0.0
China,Sudan,2018,Maize (corn),0.1
China,Sudan,2018,Rice,3228.0
China,Sudan,2018,Soya beans,1.0
China,Sudan,2018,Sunflower seed,174.99
China,Sudan,2018,Wheat,64842.5
China,Suriname,2018,Rice,7.22
China,Suriname,2018,Sunflower seed,8.015
China,Sweden,2018,Barley,0.15
China,Sweden,2018,Maize (corn),41.13
China,Sweden,2018,Soya beans,487.735
China,Sweden,2018,Sunflower seed,623.02
China,Sweden,2018,Wheat,5.43
China,Switzerland,2018,Bananas,0.11
China,Switzerland,2018,Barley,0.08
China,Switzerland,2018,Maize (corn),0.21
China,Switzerland,2018,Soya beans,72.04
China,Switzerland,2018,Sunflower seed,233.4
China,Switzerland,2018,Wheat,0.0
China,Syrian Arab Republic,2018,Sunflower seed,468.5
China,Taiwan,2018,Barley,6.75
China,Taiwan,2018,Maize (corn),4.01
China,Taiwan,2018,Soya beans,4290.67
China,Taiwan,2018,Sunflower seed,3562.585
China,Tajikistan,2018,Barley,130.27
China,Tajikistan,2018,Maize (corn),852.16
China,Tajikistan,2018,Rice,60.0
China,Tajikistan,2018,Soya beans,1.28
China,Tajikistan,2018,Sunflower seed,53.7
China,Thailand,2018,Bananas,2.205
China,Thailand,2018,Barley,1.1
China,Thailand,2018,Chickens,0.6
China,Thailand,2018,Potatoes,21982.72
China,Thailand,2018,Soya beans,115.405
China,Thailand,2018,Sunflower seed,5674.610000000001
China,Timor-Leste,2018,Potatoes,1579.96
China,Togo,2018,Maize (corn),0.92
China,Togo,2018,Potatoes,29.0
China,Togo,2018,Rice,10.115
China,Togo,2018,Soya beans,1.2
China,Trinidad and Tobago,2018,Barley,0.04
China,Trinidad and Tobago,2018,Soya beans,2.72
China,Trinidad and Tobago,2018,Sunflower seed,2.98
China,Tunisia,2018,Soya beans,0.7
China,Tunisia,2018,Sunflower seed,10.1
China,Turkmenistan,2018,Sunflower seed,2159.18
China,TÃ¼rkiye,2018,Soya beans,49.0
China,TÃ¼rkiye,2018,Sunflower seed,95624.395
China,Uganda,2018,Maize (corn),1.355
China,Uganda,2018,Rice,23.545
China,Uganda,2018,Soya beans,0.46
China,Uganda,2018,Sunflower seed,21.805000000000003
China,Uganda,2018,Wheat,2.26
China,Ukraine,2018,Soya beans,11.01
China,United Arab Emirates,2018,Bananas,0.05
China,United Arab Emirates,2018,Barley,0.06
China,United Arab Emirates,2018,Potatoes,1973.04
China,United Arab Emirates,2018,Rice,0.15000000000000002
China,United Arab Emirates,2018,Soya beans,20.305
China,United Arab Emirates,2018,Sunflower seed,9306.535
China,United Kingdom of Great Britain and Northern Ireland,2018,Bananas,1.1
China,United Kingdom of Great Britain and Northern Ireland,2018,Barley,10.11
China,United Kingdom of Great Britain and Northern Ireland,2018,Maize (corn),1.5
China,United Kingdom of Great Britain and Northern Ireland,2018,Soya beans,3087.08
China,United Kingdom of Great Britain and Northern Ireland,2018,Sunflower seed,1100.8
China,United Kingdom of Great Britain and Northern Ireland,2018,Wheat,1.88
China,United Republic of Tanzania,2018,Cattle,0.025
China,United Republic of Tanzania,2018,Maize (corn),0.86
China,United Republic of Tanzania,2018,Rice,0.24
China,United Republic of Tanzania,2018,Soya beans,0.04
China,United Republic of Tanzania,2018,Sunflower seed,44.115
China,United States of America,2018,Bananas,119.56
China,United States of America,2018,Barley,135.68
China,United States of America,2018,Maize (corn),806.84
China,United States of America,2018,Potatoes,4.15
China,United States of America,2018,Soya beans,12987.17
China,United States of America,2018,Sunflower seed,3609.7699999999995
China,United States of America,2018,Wheat,108.11
China,Uruguay,2018,Bananas,0.38
China,Uruguay,2018,Rice,0.04
China,Uzbekistan,2018,Maize (corn),64.12
China,Uzbekistan,2018,Soya beans,1.0
China,Uzbekistan,2018,Sunflower seed,278.20500000000004
China,Uzbekistan,2018,Wheat,0.095
China,Vietnam,2018,Maize (corn),8053.679999999999
China,Vietnam,2018,Potatoes,64879.115
China,Vietnam,2018,Rice,9239.945
China,Vietnam,2018,Soya beans,2273.0
China,Vietnam,2018,Sunflower seed,12253.295
China,Vietnam,2018,Wheat,263.43
China,Yemen,2018,Maize (corn),101.38
China,Yemen,2018,Sunflower seed,46.05
China,Zambia,2018,Rice,0.0
China,Zambia,2018,Soya beans,0.43
China,Zimbabwe,2018,Maize (corn),0.0
China,Zimbabwe,2018,Rice,0.16999999999999998
China,Zimbabwe,2018,Soya beans,0.05
Colombia,Albania,2018,Bananas,1597.6100000000001
Colombia,Antigua and Barbuda,2018,Potatoes,3.55
Colombia,Argentina,2018,Bananas,1395.295
Colombia,Australia,2018,Bananas,4.01
Colombia,Australia,2018,Maize (corn),3.49
Colombia,Austria,2018,Bananas,775.22
Colombia,Austria,2018,Maize (corn),0.02
Colombia,Bahrain,2018,Bananas,1.21
Colombia,Belarus,2018,Bananas,1046.78
Colombia,Belgium,2018,Bananas,430289.225
Colombia,Bolivia (Plurinational State of),2018,Maize (corn),0.02
Colombia,Bosnia and Herzegovina,2018,Bananas,13407.34
Colombia,Bulgaria,2018,Bananas,1562.06
Colombia,Canada,2018,Bananas,33355.924999999996
Colombia,Canada,2018,Potatoes,0.08
Colombia,Canada,2018,Rice,1.0
Colombia,Canada,2018,Sunflower seed,0.08
Colombia,Chile,2018,Bananas,319.9
Colombia,Chile,2018,Maize (corn),139.34
Colombia,Chile,2018,Potatoes,0.15
Colombia,China,2018,Bananas,1029.93
Colombia,Costa Rica,2018,Bananas,0.185
Colombia,Costa Rica,2018,Rice,0.03
Colombia,Croatia,2018,Bananas,3092.35
Colombia,Cuba,2018,Bananas,161.44
Colombia,Denmark,2018,Bananas,606.38
Colombia,Dominican Republic,2018,Maize (corn),67.66499999999999
Colombia,Ecuador,2018,Chickens,281.6075
Colombia,Ecuador,2018,Maize (corn),322.51
Colombia,Ecuador,2018,Soya beans,3.5
Colombia,Egypt,2018,Cattle,4650.485
Colombia,El Salvador,2018,Maize (corn),9.53
Colombia,France,2018,Bananas,37350.045
Colombia,Georgia,2018,Bananas,41.47
Colombia,Germany,2018,Bananas,121670.63
Colombia,Greece,2018,Bananas,23368.505
Colombia,Guatemala,2018,Maize (corn),1.0550000000000002
Colombia,Honduras,2018,Bananas,59.21
Colombia,Honduras,2018,Soya beans,0.01
Colombia,Hong Kong,2018,Bananas,0.01
Colombia,Iceland,2018,Bananas,87.32
Colombia,Iraq,2018,Cattle,18135.03
Colombia,Israel,2018,Bananas,0.28500000000000003
Colombia,Italy,2018,Bananas,217039.095
Colombia,Japan,2018,Bananas,2485.05
Colombia,Jordan,2018,Cattle,4523.8025
Colombia,Kuwait,2018,Bananas,0.04
Colombia,Kuwait,2018,Potatoes,3.98
Colombia,Latvia,2018,Bananas,34.6
Colombia,Lebanon,2018,Bananas,0.15
Colombia,Lebanon,2018,Cattle,20584.015
Colombia,Libya,2018,Bananas,70.22
Colombia,Lithuania,2018,Bananas,20.3
Colombia,Malaysia,2018,Bananas,0.03
Colombia,Malta,2018,Bananas,1877.585
Colombia,Mexico,2018,Maize (corn),0.1
Colombia,Mexico,2018,Soya beans,0.02
Colombia,Montenegro,2018,Bananas,2032.48
Colombia,Morocco,2018,Bananas,1681.615
Colombia,Netherlands (Kingdom of the),2018,Bananas,122706.54500000001
Colombia,Nicaragua,2018,Rice,0.07
Colombia,North Macedonia,2018,Bananas,19.59
Colombia,Norway,2018,Bananas,12887.17
Colombia,Norway,2018,Maize (corn),1.0
Colombia,Panama,2018,Bananas,0.505
Colombia,Panama,2018,Cattle,15.6
Colombia,Panama,2018,Maize (corn),30.134999999999998
Colombia,Panama,2018,Potatoes,26.91
Colombia,Panama,2018,Sunflower seed,22.6
Colombia,Peru,2018,Maize (corn),29.77
Colombia,Poland,2018,Bananas,84664.13
Colombia,Portugal,2018,Bananas,12135.599999999999
Colombia,Republic of Korea,2018,Bananas,19.59
Colombia,Republic of Moldova,2018,Bananas,163.17
Colombia,Romania,2018,Bananas,81.37
Colombia,Russia,2018,Bananas,9263.539999999999
Colombia,Saudi Arabia,2018,Bananas,0.34
Colombia,Serbia,2018,Bananas,18403.79
Colombia,Slovenia,2018,Bananas,49752.015
Colombia,Spain,2018,Bananas,31059.72
Colombia,Spain,2018,Maize (corn),9.7
Colombia,Spain,2018,Potatoes,1.2
Colombia,Sweden,2018,Bananas,5505.615
Colombia,Switzerland,2018,Bananas,31016.3
Colombia,Switzerland,2018,Maize (corn),0.11
Colombia,Trinidad and Tobago,2018,Potatoes,0.0
Colombia,Tunisia,2018,Bananas,577.2
Colombia,TÃ¼rkiye,2018,Bananas,3677.235
Colombia,Ukraine,2018,Bananas,15089.27
Colombia,United Arab Emirates,2018,Bananas,0.060000000000000005
Colombia,United Arab Emirates,2018,Potatoes,0.03
Colombia,United Kingdom of Great Britain and Northern Ireland,2018,Bananas,283757.005
Colombia,United Kingdom of Great Britain and Northern Ireland,2018,Maize (corn),2.75
Colombia,United States of America,2018,Bananas,297280.66
Colombia,United States of America,2018,Maize (corn),7.75
Colombia,United States of America,2018,Potatoes,20.63
Colombia,United States of America,2018,Soya beans,0.16
Colombia,Uruguay,2018,Rice,0.04
Colombia,Venezuela (Bolivarian Republic of),2018,Maize (corn),91.89
Costa Rica,Albania,2018,Bananas,108.04
Costa Rica,Armenia,2018,Bananas,845.345
Costa Rica,Australia,2018,Bananas,21.96
Costa Rica,Austria,2018,Soya beans,0.23
Costa Rica,Azerbaijan,2018,Bananas,41.9
Costa Rica,Bahrain,2018,Potatoes,6.0
Costa Rica,Belarus,2018,Bananas,5780.18
Costa Rica,Belgium,2018,Bananas,277669.665
Costa Rica,Bosnia and Herzegovina,2018,Bananas,7487.990000000001
Costa Rica,Brazil,2018,Bananas,0.08
Costa Rica,Bulgaria,2018,Bananas,123.9
Costa Rica,Canada,2018,Bananas,67226.575
Costa Rica,Canada,2018,Maize (corn),27.07
Costa Rica,Canada,2018,Soya beans,0.15
Costa Rica,China,2018,Bananas,8795.51
Costa Rica,Colombia,2018,Wheat,0.08
Costa Rica,Croatia,2018,Bananas,8245.645
Costa Rica,CÃ´te d'Ivoire,2018,Wheat,0.0
Costa Rica,Denmark,2018,Bananas,8872.07
Costa Rica,Dominican Republic,2018,Wheat,0.0
Costa Rica,El Salvador,2018,Bananas,43.11
Costa Rica,El Salvador,2018,Cattle,111.21249999999999
Costa Rica,El Salvador,2018,Rice,46.0
Costa Rica,El Salvador,2018,Wheat,0.0
Costa Rica,Finland,2018,Bananas,58307.774999999994
Costa Rica,France,2018,Bananas,258.945
Costa Rica,France,2018,Wheat,0.01
Costa Rica,Georgia,2018,Bananas,218.275
Costa Rica,Germany,2018,Bananas,83654.73
Costa Rica,Germany,2018,Soya beans,0.13
Costa Rica,Greece,2018,Bananas,25301.715
Costa Rica,Guatemala,2018,Bananas,336.08500000000004
Costa Rica,Guatemala,2018,Cattle,32.51
Costa Rica,Guatemala,2018,Soya beans,4.59
Costa Rica,Honduras,2018,Bananas,1000.0
Costa Rica,Honduras,2018,Cattle,67.925
Costa Rica,Honduras,2018,Chickens,132.76
Costa Rica,Honduras,2018,Rice,41.4
Costa Rica,Iceland,2018,Bananas,442.46
Costa Rica,Indonesia,2018,Potatoes,1.44
Costa Rica,Iraq,2018,Bananas,1304.26
Costa Rica,Ireland,2018,Bananas,42601.259999999995
Costa Rica,Italy,2018,Bananas,163106.33000000002
Costa Rica,Jamaica,2018,Bananas,20.67
Costa Rica,Japan,2018,Bananas,1426.57
Costa Rica,Jordan,2018,Bananas,46.93
Costa Rica,Kazakhstan,2018,Bananas,94.86
Costa Rica,Latvia,2018,Bananas,84.905
Costa Rica,Libya,2018,Bananas,3136.085
Costa Rica,Lithuania,2018,Bananas,11469.439999999999
Costa Rica,Malta,2018,Bananas,699.8
Costa Rica,Montenegro,2018,Bananas,4029.33
Costa Rica,Morocco,2018,Bananas,4678.57
Costa Rica,Netherlands (Kingdom of the),2018,Bananas,144702.97999999998
Costa Rica,Netherlands (Kingdom of the),2018,Potatoes,4.38
Costa Rica,Nicaragua,2018,Bananas,1211.28
Costa Rica,Nicaragua,2018,Cattle,61.510000000000005
Costa Rica,Nicaragua,2018,Chickens,3563.715
Costa Rica,Nicaragua,2018,Rice,1.98
Costa Rica,Nicaragua,2018,Sunflower seed,29.2
Costa Rica,Nicaragua,2018,Wheat,0.0
Costa Rica,Norway,2018,Bananas,33797.020000000004
Costa Rica,Panama,2018,Bananas,9965.16
Costa Rica,Panama,2018,Cattle,13.69
Costa Rica,Poland,2018,Bananas,810.125
Costa Rica,Portugal,2018,Bananas,67297.755
Costa Rica,Qatar,2018,Bananas,71.09
Costa Rica,Republic of Korea,2018,Bananas,423.875
Costa Rica,Republic of Moldova,2018,Bananas,306.63
Costa Rica,Russia,2018,Bananas,24205.309999999998
Costa Rica,Saint Vincent and the Grenadines,2018,Potatoes,0.01
Costa Rica,Saudi Arabia,2018,Bananas,2798.38
Costa Rica,Saudi Arabia,2018,Sunflower seed,43.2
Costa Rica,Serbia,2018,Bananas,22086.9
Costa Rica,Slovenia,2018,Bananas,23619.809999999998
Costa Rica,Spain,2018,Bananas,122940.075
Costa Rica,Spain,2018,Wheat,0.0
Costa Rica,Sweden,2018,Bananas,52697.66499999999
Costa Rica,Switzerland,2018,Bananas,3474.84
Costa Rica,Tunisia,2018,Bananas,3992.785
Costa Rica,TÃ¼rkiye,2018,Bananas,22129.915
Costa Rica,Ukraine,2018,Bananas,81559.48999999999
Costa Rica,United Arab Emirates,2018,Bananas,891.8
Costa Rica,United Kingdom of Great Britain and Northern Ireland,2018,Bananas,207513.465
Costa Rica,United States of America,2018,Bananas,852010.44
Costa Rica,United States of America,2018,Potatoes,2.88
Costa Rica,United States of America,2018,Rice,0.0
Costa Rica,United States of America,2018,Soya beans,1.69
Costa Rica,Uruguay,2018,Bananas,46.53
Costa Rica,Uzbekistan,2018,Bananas,9.23
Costa Rica,Venezuela (Bolivarian Republic of),2018,Bananas,120.7
Croatia,Albania,2018,Potatoes,72.5
Croatia,Albania,2018,Sunflower seed,8.2
Croatia,Albania,2018,Wheat,980.56
Croatia,Austria,2018,Bananas,0.0
Croatia,Austria,2018,Barley,4673.87
Croatia,Austria,2018,Cattle,3015.065
Croatia,Austria,2018,Chickens,82.4825
Croatia,Austria,2018,Maize (corn),51719.57
Croatia,Austria,2018,Potatoes,2944.9449999999997
Croatia,Austria,2018,Soya beans,15918.73
Croatia,Austria,2018,Sunflower seed,1230.455
Croatia,Austria,2018,Wheat,20247.9
Croatia,Belarus,2018,Maize (corn),55.04
Croatia,Bosnia and Herzegovina,2018,Bananas,0.27
Croatia,Bosnia and Herzegovina,2018,Barley,5327.875
Croatia,Bosnia and Herzegovina,2018,Cattle,1711.6025
Croatia,Bosnia and Herzegovina,2018,Maize (corn),17539.585
Croatia,Bosnia and Herzegovina,2018,Potatoes,296.26
Croatia,Bosnia and Herzegovina,2018,Soya beans,26305.375
Croatia,Bosnia and Herzegovina,2018,Sunflower seed,1448.885
Croatia,Bosnia and Herzegovina,2018,Wheat,55121.685
Croatia,Bulgaria,2018,Barley,0.96
Croatia,Bulgaria,2018,Maize (corn),6.955
Croatia,Bulgaria,2018,Potatoes,2078.63
Croatia,Bulgaria,2018,Sunflower seed,0.0
Croatia,Bulgaria,2018,Wheat,6.0
Croatia,Chile,2018,Maize (corn),1.63
Croatia,Czechia,2018,Bananas,141.76
Croatia,Czechia,2018,Potatoes,1.145
Croatia,Czechia,2018,Sunflower seed,9.379999999999999
Croatia,Czechia,2018,Wheat,0.01
Croatia,Denmark,2018,Chickens,0.0
Croatia,Denmark,2018,Sunflower seed,22.0
Croatia,Egypt,2018,Cattle,3260.8925
Croatia,France,2018,Maize (corn),50.2
Croatia,France,2018,Soya beans,0.15
Croatia,France,2018,Sunflower seed,6.375
Croatia,France,2018,Wheat,6547.25
Croatia,Germany,2018,Bananas,0.87
Croatia,Germany,2018,Barley,25.8
Croatia,Germany,2018,Maize (corn),867.76
Croatia,Germany,2018,Potatoes,152.265
Croatia,Germany,2018,Soya beans,3643.15
Croatia,Germany,2018,Sunflower seed,485.86
Croatia,Germany,2018,Wheat,775.475
Croatia,Greece,2018,Maize (corn),20.79
Croatia,Hungary,2018,Bananas,148.135
Croatia,Hungary,2018,Barley,2684.785
Croatia,Hungary,2018,Cattle,938.77
Croatia,Hungary,2018,Chickens,2141.5225
Croatia,Hungary,2018,Maize (corn),561.335
Croatia,Hungary,2018,Potatoes,1778.755
Croatia,Hungary,2018,Soya beans,16416.775
Croatia,Hungary,2018,Sunflower seed,7878.745
Croatia,Hungary,2018,Wheat,2633.075
Croatia,Iraq,2018,Barley,0.1
Croatia,Iraq,2018,Cattle,4066.185
Croatia,Iraq,2018,Wheat,1.9
Croatia,Israel,2018,Cattle,8711.625
Croatia,Israel,2018,Wheat,16501.53
Croatia,Italy,2018,Bananas,82.99
Croatia,Italy,2018,Barley,17813.72
Croatia,Italy,2018,Cattle,4613.8025
Croatia,Italy,2018,Maize (corn),316732.11
Croatia,Italy,2018,Potatoes,98.73
Croatia,Italy,2018,Soya beans,62737.65
Croatia,Italy,2018,Sunflower seed,14019.725
Croatia,Italy,2018,Wheat,340065.92000000004
Croatia,Lebanon,2018,Cattle,34150.795
Croatia,Libya,2018,Cattle,1174.2649999999999
Croatia,Lithuania,2018,Wheat,48.0
Croatia,Luxembourg,2018,Bananas,0.39
Croatia,Malta,2018,Barley,3096.53
Croatia,Malta,2018,Maize (corn),18971.48
Croatia,Montenegro,2018,Bananas,0.02
Croatia,Montenegro,2018,Barley,0.135
Croatia,Montenegro,2018,Cattle,2486.0425
Croatia,Montenegro,2018,Maize (corn),25.0
Croatia,Montenegro,2018,Potatoes,1227.5
Croatia,Montenegro,2018,Soya beans,0.12
Croatia,Montenegro,2018,Sunflower seed,0.375
Croatia,Montenegro,2018,Wheat,24.075
Croatia,Morocco,2018,Maize (corn),22.67
Croatia,Netherlands (Kingdom of the),2018,Bananas,5.69
Croatia,Netherlands (Kingdom of the),2018,Barley,8.18
Croatia,Netherlands (Kingdom of the),2018,Cattle,6.05
Croatia,Netherlands (Kingdom of the),2018,Chickens,1.205
Croatia,Netherlands (Kingdom of the),2018,Maize (corn),0.255
Croatia,Netherlands (Kingdom of the),2018,Potatoes,103.0
Croatia,Netherlands (Kingdom of the),2018,Rice,0.1
Croatia,Netherlands (Kingdom of the),2018,Soya beans,0.03
Croatia,Netherlands (Kingdom of the),2018,Sunflower seed,28.27
Croatia,Netherlands (Kingdom of the),2018,Wheat,18.49
Croatia,North Macedonia,2018,Barley,316.1
Croatia,North Macedonia,2018,Maize (corn),131.96
Croatia,North Macedonia,2018,Potatoes,425.0
Croatia,North Macedonia,2018,Sunflower seed,1.56
Croatia,North Macedonia,2018,Wheat,3442.98
Croatia,Poland,2018,Barley,0.0
Croatia,Poland,2018,Cattle,282.9525
Croatia,Poland,2018,Chickens,66.53
Croatia,Poland,2018,Soya beans,2.0
Croatia,Portugal,2018,Maize (corn),21.919999999999998
Croatia,Republic of Moldova,2018,Maize (corn),0.18
Croatia,Republic of Moldova,2018,Soya beans,56.6
Croatia,Republic of Moldova,2018,Wheat,5.0
Croatia,Romania,2018,Bananas,1031.415
Croatia,Romania,2018,Barley,146.24
Croatia,Romania,2018,Cattle,2.5
Croatia,Romania,2018,Maize (corn),6141.29
Croatia,Romania,2018,Potatoes,1199.085
Croatia,Romania,2018,Soya beans,2513.455
Croatia,Romania,2018,Sunflower seed,3.11
Croatia,Romania,2018,Wheat,592.895
Croatia,Russia,2018,Maize (corn),0.2
Croatia,Saudi Arabia,2018,Barley,33996.8
Croatia,Serbia,2018,Barley,39.519999999999996
Croatia,Serbia,2018,Cattle,3447.795
