exporter,importer,year,commodity,trade_quantity
France,Colombia,2020,Chickens,1.3450000000000002
France,Colombia,2020,Sunflower seed,0.9550000000000001
France,Comoros,2020,Maize (corn),0.48
France,Comoros,2020,Potatoes,159.485
France,Comoros,2020,Rice,0.16
France,Congo,2020,Bananas,0.01
France,Congo,2020,Chickens,59.7475
France,Congo,2020,Maize (corn),15600.27
France,Congo,2020,Potatoes,44.17
France,Congo,2020,Rice,0.04
France,Congo,2020,Soya beans,0.15
France,Congo,2020,Sunflower seed,0.35
France,Congo,2020,Wheat,38254.86
France,Costa Rica,2020,Wheat,0.0
France,Croatia,2020,Barley,3451.41
France,Croatia,2020,Cattle,109.65
France,Croatia,2020,Chickens,1.56
France,Croatia,2020,Maize (corn),1124.6100000000001
France,Croatia,2020,Potatoes,2075.445
France,Croatia,2020,Soya beans,38.105
France,Croatia,2020,Sunflower seed,231.815
France,Croatia,2020,Wheat,65.975
France,Cuba,2020,Potatoes,4670.6
France,Cuba,2020,Wheat,406050.29500000004
France,Cyprus,2020,Barley,6600.0
France,Cyprus,2020,Maize (corn),2.61
France,Cyprus,2020,Potatoes,143.385
France,Cyprus,2020,Rice,3.46
France,Cyprus,2020,Sunflower seed,0.1
France,Cyprus,2020,Wheat,4071.3450000000003
France,Czechia,2020,Bananas,17316.04
France,Czechia,2020,Barley,64.88499999999999
France,Czechia,2020,Cattle,78.125
France,Czechia,2020,Chickens,48.81
France,Czechia,2020,Maize (corn),3879.41
France,Czechia,2020,Potatoes,29664.725
France,Czechia,2020,Rice,0.23
France,Czechia,2020,Soya beans,283.005
France,Czechia,2020,Sunflower seed,50.52
France,Czechia,2020,Wheat,483.0
France,CÃ´te d'Ivoire,2020,Cattle,0.0
France,CÃ´te d'Ivoire,2020,Chickens,230.52500000000003
France,CÃ´te d'Ivoire,2020,Maize (corn),91.715
France,CÃ´te d'Ivoire,2020,Potatoes,2637.28
France,CÃ´te d'Ivoire,2020,Rice,0.51
France,CÃ´te d'Ivoire,2020,Soya beans,0.02
France,CÃ´te d'Ivoire,2020,Sunflower seed,0.255
France,CÃ´te d'Ivoire,2020,Wheat,575370.6950000001
France,Democratic Republic of the Congo,2020,Chickens,0.515
France,Democratic Republic of the Congo,2020,Maize (corn),3000.0
France,Democratic Republic of the Congo,2020,Wheat,50205.0
France,Denmark,2020,Bananas,0.01
France,Denmark,2020,Barley,29.905
France,Denmark,2020,Cattle,2.925
France,Denmark,2020,Chickens,4.68
France,Denmark,2020,Maize (corn),15497.465
France,Denmark,2020,Potatoes,4241.33
France,Denmark,2020,Rice,1.5
France,Denmark,2020,Soya beans,405.465
France,Denmark,2020,Sunflower seed,78.38
France,Denmark,2020,Wheat,5842.834999999999
France,Djibouti,2020,Bananas,3.82
France,Djibouti,2020,Potatoes,0.51
France,Dominica,2020,Maize (corn),0.12
France,Dominica,2020,Potatoes,57.56
France,Dominica,2020,Rice,0.04
France,Dominican Republic,2020,Chickens,4.8775
France,Dominican Republic,2020,Maize (corn),0.01
France,Dominican Republic,2020,Potatoes,87.5
France,Dominican Republic,2020,Soya beans,0.13
France,Egypt,2020,Cattle,978.35
France,Egypt,2020,Chickens,160.2875
France,Egypt,2020,Maize (corn),1.96
France,Egypt,2020,Potatoes,19277.405
France,Egypt,2020,Sunflower seed,8.18
France,Egypt,2020,Wheat,667587.145
France,Equatorial Guinea,2020,Potatoes,5.52
France,Equatorial Guinea,2020,Rice,0.03
France,Estonia,2020,Bananas,3.04
France,Estonia,2020,Barley,0.11
France,Estonia,2020,Cattle,0.775
France,Estonia,2020,Maize (corn),135.42
France,Estonia,2020,Potatoes,10.355
France,Estonia,2020,Soya beans,1.81
France,Estonia,2020,Sunflower seed,429.61
France,Estonia,2020,Wheat,25.18
France,Ethiopia,2020,Barley,4725.71
France,Ethiopia,2020,Chickens,36.415
France,Ethiopia,2020,Soya beans,9.07
France,Ethiopia,2020,Wheat,0.16
France,Finland,2020,Bananas,0.98
France,Finland,2020,Barley,6.2
France,Finland,2020,Maize (corn),47.585
France,Finland,2020,Potatoes,863.845
France,Finland,2020,Soya beans,9.0
France,Finland,2020,Wheat,2698.6400000000003
France,French Polynesia,2020,Bananas,0.18
France,French Polynesia,2020,Barley,0.12
France,French Polynesia,2020,Maize (corn),1.875
France,French Polynesia,2020,Potatoes,34.875
France,French Polynesia,2020,Rice,0.02
France,French Polynesia,2020,Soya beans,0.0
France,French Polynesia,2020,Sunflower seed,0.47
France,French Polynesia,2020,Wheat,2.795
France,Gabon,2020,Chickens,70.8675
France,Gabon,2020,Maize (corn),13.07
France,Gabon,2020,Potatoes,172.1
France,Gabon,2020,Rice,0.16
France,Gabon,2020,Soya beans,0.01
France,Gabon,2020,Sunflower seed,0.02
France,Gabon,2020,Wheat,87564.3
France,Gambia,2020,Potatoes,37.075
France,Gambia,2020,Wheat,24854.98
France,Georgia,2020,Barley,0.33
France,Georgia,2020,Cattle,127.27250000000001
France,Georgia,2020,Chickens,1.355
France,Georgia,2020,Maize (corn),15.35
France,Georgia,2020,Potatoes,160.0
France,Georgia,2020,Rice,0.67
France,Georgia,2020,Sunflower seed,0.02
France,Georgia,2020,Wheat,0.65
France,Germany,2020,Bananas,24634.144999999997
France,Germany,2020,Barley,505064.20999999996
France,Germany,2020,Cattle,4158.09
France,Germany,2020,Chickens,3021.3025
France,Germany,2020,Maize (corn),451866.855
France,Germany,2020,Potatoes,85415.01999999999
France,Germany,2020,Rice,3.335
France,Germany,2020,Soya beans,6612.1849999999995
France,Germany,2020,Sunflower seed,40321.96000000001
France,Germany,2020,Wheat,322890.46
France,Ghana,2020,Chickens,18.705
France,Ghana,2020,Maize (corn),50.0
France,Ghana,2020,Potatoes,2.15
France,Ghana,2020,Wheat,49200.0
France,Greece,2020,Bananas,0.02
France,Greece,2020,Barley,67.87
France,Greece,2020,Cattle,4745.84
France,Greece,2020,Chickens,32.6025
France,Greece,2020,Maize (corn),4146.915
France,Greece,2020,Potatoes,29154.52
France,Greece,2020,Soya beans,21.58
France,Greece,2020,Sunflower seed,4651.915
France,Greece,2020,Wheat,73397.685
France,Grenada,2020,Maize (corn),0.01
France,Grenada,2020,Potatoes,0.1
France,Guatemala,2020,Chickens,16.61
France,Guatemala,2020,Maize (corn),0.02
France,Guinea,2020,Bananas,0.04
France,Guinea,2020,Chickens,224.18
France,Guinea,2020,Potatoes,1204.67
France,Guinea,2020,Wheat,6600.0
France,Guyana,2020,Maize (corn),1200.0
France,Honduras,2020,Potatoes,224.68
France,Hong Kong,2020,Bananas,1.2349999999999999
France,Hong Kong,2020,Potatoes,337.86
France,Hong Kong,2020,Soya beans,208.07
France,Hong Kong,2020,Sunflower seed,0.01
France,Hong Kong,2020,Wheat,0.12
France,Hungary,2020,Bananas,11360.215
France,Hungary,2020,Barley,3621.33
France,Hungary,2020,Cattle,70.4825
France,Hungary,2020,Chickens,25.3225
France,Hungary,2020,Maize (corn),11128.45
France,Hungary,2020,Potatoes,40115.635
France,Hungary,2020,Soya beans,114.97
France,Hungary,2020,Sunflower seed,1576.3600000000001
France,Hungary,2020,Wheat,1106.625
France,Iceland,2020,Maize (corn),1.89
France,Iceland,2020,Potatoes,656.415
France,Iceland,2020,Soya beans,0.04
France,India,2020,Barley,6793.5599999999995
France,India,2020,Chickens,14.975
France,India,2020,Maize (corn),22.865000000000002
France,Indonesia,2020,Barley,0.0
France,Indonesia,2020,Chickens,26.745
France,Indonesia,2020,Maize (corn),0.0
France,Indonesia,2020,Soya beans,145.24
France,Iran (Islamic Republic of),2020,Cattle,303.5
France,Iran (Islamic Republic of),2020,Chickens,41.9625
France,Iran (Islamic Republic of),2020,Maize (corn),103.935
France,Iran (Islamic Republic of),2020,Sunflower seed,0.16
France,Iran (Islamic Republic of),2020,Wheat,0.07
France,Iraq,2020,Maize (corn),0.1
France,Iraq,2020,Potatoes,6488.8
France,Ireland,2020,Bananas,134.58
France,Ireland,2020,Barley,62.545
France,Ireland,2020,Cattle,26.65
France,Ireland,2020,Chickens,83.2425
France,Ireland,2020,Maize (corn),100906.86
France,Ireland,2020,Potatoes,6915.1900000000005
France,Ireland,2020,Rice,57.25
France,Ireland,2020,Soya beans,28.564999999999998
France,Ireland,2020,Sunflower seed,6.795
France,Ireland,2020,Wheat,40350.405
France,Israel,2020,Cattle,4633.0775
France,Israel,2020,Chickens,0.56
France,Israel,2020,Maize (corn),677.515
France,Israel,2020,Potatoes,2413.77
France,Israel,2020,Soya beans,65.735
France,Israel,2020,Sunflower seed,1.93
France,Israel,2020,Wheat,6467.69
France,Italy,2020,Bananas,6495.715
France,Italy,2020,Barley,109755.87
France,Italy,2020,Cattle,647923.11
France,Italy,2020,Chickens,1025.895
France,Italy,2020,Maize (corn),161893.54
France,Italy,2020,Potatoes,311179.36
France,Italy,2020,Rice,3206.3050000000003
France,Italy,2020,Soya beans,13138.765
France,Italy,2020,Sunflower seed,1478.4299999999998
France,Italy,2020,Wheat,1142609.65
France,Japan,2020,Barley,10.0
France,Japan,2020,Chickens,27.9375
France,Japan,2020,Maize (corn),1162.35
France,Japan,2020,Soya beans,29.5
France,Japan,2020,Sunflower seed,4.5649999999999995
France,Japan,2020,Wheat,7152.37
France,Jordan,2020,Chickens,55.165
France,Jordan,2020,Potatoes,6826.115
France,Kazakhstan,2020,Barley,1.8
France,Kazakhstan,2020,Chickens,8.96
France,Kazakhstan,2020,Maize (corn),99.885
France,Kazakhstan,2020,Potatoes,20.0
France,Kazakhstan,2020,Soya beans,0.09
France,Kazakhstan,2020,Sunflower seed,263.365
France,Kenya,2020,Barley,1.0
France,Kenya,2020,Chickens,10.4675
France,Kenya,2020,Soya beans,0.01
France,Kenya,2020,Sunflower seed,0.015
France,Kenya,2020,Wheat,0.04
France,Kuwait,2020,Chickens,0.555
France,Kuwait,2020,Maize (corn),0.51
France,Kuwait,2020,Potatoes,2470.395
France,Kuwait,2020,Sunflower seed,0.28500000000000003
France,Kyrgyzstan,2020,Maize (corn),22.91
France,Lao People's Democratic Republic,2020,Barley,1037.0
France,Lao People's Democratic Republic,2020,Rice,0.01
France,Latvia,2020,Bananas,2653.215
France,Latvia,2020,Barley,9.6
France,Latvia,2020,Maize (corn),225.6
France,Latvia,2020,Potatoes,207.01
France,Latvia,2020,Wheat,13934.205000000002
France,Lebanon,2020,Cattle,3111.055
France,Lebanon,2020,Chickens,299.665
France,Lebanon,2020,Maize (corn),11.91
France,Lebanon,2020,Potatoes,3682.615
France,Lebanon,2020,Soya beans,0.0
France,Lebanon,2020,Sunflower seed,5.165
France,Lebanon,2020,Wheat,1.1949999999999998
France,Liberia,2020,Potatoes,4.48
France,Libya,2020,Potatoes,6200.2
France,Libya,2020,Wheat,8799.97
France,Lithuania,2020,Bananas,1376.475
France,Lithuania,2020,Barley,3.23
France,Lithuania,2020,Cattle,103.7875
France,Lithuania,2020,Maize (corn),782.72
France,Lithuania,2020,Potatoes,96.895
France,Lithuania,2020,Soya beans,7.25
France,Lithuania,2020,Sunflower seed,33.325
France,Lithuania,2020,Wheat,48.825
France,Luxembourg,2020,Bananas,187.06
France,Luxembourg,2020,Barley,2589.23
France,Luxembourg,2020,Cattle,281.7025
France,Luxembourg,2020,Chickens,8.2275
France,Luxembourg,2020,Maize (corn),6509.525
France,Luxembourg,2020,Potatoes,3703.6
France,Luxembourg,2020,Rice,6.035
France,Luxembourg,2020,Soya beans,7.67
France,Luxembourg,2020,Sunflower seed,55.489999999999995
France,Luxembourg,2020,Wheat,78751.79000000001
France,Macao,2020,Potatoes,2.53
France,Macao,2020,Sunflower seed,0.0
France,Macao,2020,Wheat,0.02
France,Madagascar,2020,Chickens,16.3425
France,Madagascar,2020,Maize (corn),68.785
France,Madagascar,2020,Sunflower seed,0.29
France,Malaysia,2020,Chickens,66.6775
France,Malaysia,2020,Maize (corn),13.565
France,Malaysia,2020,Potatoes,189.17000000000002
France,Malaysia,2020,Soya beans,20.0
France,Maldives,2020,Bananas,0.07
France,Maldives,2020,Maize (corn),0.08
France,Maldives,2020,Potatoes,0.92
France,Maldives,2020,Sunflower seed,0.0
France,Maldives,2020,Wheat,0.01
France,Mali,2020,Cattle,214.005
France,Mali,2020,Chickens,567.765
France,Mali,2020,Potatoes,9227.92
France,Mali,2020,Wheat,215576.71
France,Malta,2020,Bananas,1.57
France,Malta,2020,Barley,3885.0
France,Malta,2020,Maize (corn),12.684999999999999
France,Malta,2020,Potatoes,803.51
France,Malta,2020,Wheat,4258.97
France,Mauritania,2020,Maize (corn),3063.055
France,Mauritania,2020,Potatoes,39.985
France,Mauritania,2020,Wheat,264879.96
France,Mauritius,2020,Bananas,0.01
France,Mauritius,2020,Chickens,95.1075
France,Mauritius,2020,Potatoes,723.87
France,Mauritius,2020,Rice,0.28500000000000003
France,Mauritius,2020,Sunflower seed,1.1300000000000001
France,Mauritius,2020,Wheat,69407.025
France,Mexico,2020,Barley,144072.725
France,Mexico,2020,Chickens,37.55
France,Mexico,2020,Maize (corn),185.70499999999998
France,Mexico,2020,Sunflower seed,0.025
France,Mexico,2020,Wheat,93818.34
France,Mongolia,2020,Cattle,99.84
France,Mongolia,2020,Maize (corn),1.13
France,Montenegro,2020,Potatoes,3490.355
France,Montenegro,2020,Wheat,10500.0
France,Morocco,2020,Barley,460647.87
France,Morocco,2020,Cattle,7009.07
France,Morocco,2020,Chickens,354.75
France,Morocco,2020,Maize (corn),1002.475
France,Morocco,2020,Potatoes,3172.24
France,Morocco,2020,Soya beans,0.6000000000000001
France,Morocco,2020,Sunflower seed,41.65
France,Morocco,2020,Wheat,1767767.85
France,Mozambique,2020,Barley,0.16
France,Myanmar,2020,Chickens,99.6725
France,Namibia,2020,Maize (corn),0.01
France,Nepal,2020,Chickens,18.905
France,Netherlands (Kingdom of the),2020,Bananas,7774.125
France,Netherlands (Kingdom of the),2020,Barley,702026.4
France,Netherlands (Kingdom of the),2020,Cattle,10421.825
France,Netherlands (Kingdom of the),2020,Chickens,4922.5075
France,Netherlands (Kingdom of the),2020,Maize (corn),978633.6
France,Netherlands (Kingdom of the),2020,Potatoes,125868.06
France,Netherlands (Kingdom of the),2020,Rice,287.425
France,Netherlands (Kingdom of the),2020,Soya beans,5354.0199999999995
France,Netherlands (Kingdom of the),2020,Sunflower seed,10460.5
France,Netherlands (Kingdom of the),2020,Wheat,1806400.8050000002
France,New Caledonia,2020,Barley,898.68
France,New Caledonia,2020,Chickens,2.59
France,New Caledonia,2020,Maize (corn),15.53
France,New Caledonia,2020,Potatoes,82.22
France,New Caledonia,2020,Soya beans,3.37
France,New Caledonia,2020,Sunflower seed,4.01
France,New Caledonia,2020,Wheat,3429.86
France,New Zealand,2020,Barley,0.16
France,New Zealand,2020,Maize (corn),277.875
France,New Zealand,2020,Sunflower seed,3.79
France,Nicaragua,2020,Potatoes,49.68
France,Niger,2020,Chickens,56.14
France,Niger,2020,Maize (corn),46.0
France,Niger,2020,Potatoes,1524.29
France,Nigeria,2020,Bananas,1.72
France,Nigeria,2020,Barley,0.05
France,Nigeria,2020,Wheat,46803.81
France,North Macedonia,2020,Barley,5.86
France,North Macedonia,2020,Maize (corn),63.235
France,North Macedonia,2020,Potatoes,259.03499999999997
France,North Macedonia,2020,Soya beans,0.06
France,North Macedonia,2020,Sunflower seed,10.03
France,North Macedonia,2020,Wheat,14.7
France,Norway,2020,Barley,41.95
France,Norway,2020,Maize (corn),4745.33
France,Norway,2020,Potatoes,4868.82
France,Norway,2020,Soya beans,0.21
France,Norway,2020,Wheat,2980.8199999999997
France,Oman,2020,Maize (corn),21.64
France,Oman,2020,Potatoes,561.01
France,Pakistan,2020,Chickens,16.7025
France,Pakistan,2020,Maize (corn),116.65
France,Pakistan,2020,Potatoes,0.1
France,Pakistan,2020,Sunflower seed,0.01
France,Pakistan,2020,Wheat,65470.0
France,Palestine,2020,Potatoes,468.0
France,Peru,2020,Maize (corn),0.62
France,Peru,2020,Sunflower seed,0.0
France,Peru,2020,Wheat,41.92
France,Philippines,2020,Chickens,46.32
France,Philippines,2020,Maize (corn),714.7850000000001
France,Philippines,2020,Potatoes,1082.29
France,Philippines,2020,Sunflower seed,0.05
France,Philippines,2020,Wheat,40375.315
France,Poland,2020,Bananas,5142.48
France,Poland,2020,Barley,5446.875
France,Poland,2020,Cattle,808.715
France,Poland,2020,Chickens,2461.7325
France,Poland,2020,Maize (corn),20293.855
France,Poland,2020,Potatoes,16427.79
France,Poland,2020,Soya beans,11.045000000000002
France,Poland,2020,Sunflower seed,59.965
France,Poland,2020,Wheat,15268.335
France,Portugal,2020,Bananas,7458.835
France,Portugal,2020,Barley,42015.75
France,Portugal,2020,Cattle,547.1075
France,Portugal,2020,Chickens,141.8175
France,Portugal,2020,Maize (corn),39415.475
France,Portugal,2020,Potatoes,184254.005
France,Portugal,2020,Rice,0.52
France,Portugal,2020,Soya beans,4627.715
France,Portugal,2020,Sunflower seed,777.44
France,Portugal,2020,Wheat,631944.71
France,Qatar,2020,Barley,29191.265
France,Qatar,2020,Cattle,866.03
France,Qatar,2020,Maize (corn),2.5
France,Qatar,2020,Potatoes,1444.98
France,Qatar,2020,Soya beans,0.07
France,Qatar,2020,Wheat,0.05
France,Republic of Korea,2020,Barley,70.0
France,Republic of Korea,2020,Chickens,93.2425
France,Republic of Korea,2020,Maize (corn),0.08
France,Republic of Korea,2020,Potatoes,0.88
France,Republic of Korea,2020,Soya beans,0.0
France,Republic of Korea,2020,Sunflower seed,0.01
France,Republic of Korea,2020,Wheat,1677.43
France,Republic of Moldova,2020,Barley,2.0
France,Republic of Moldova,2020,Cattle,55.6625
France,Republic of Moldova,2020,Chickens,3.25
France,Republic of Moldova,2020,Maize (corn),640.9
France,Republic of Moldova,2020,Potatoes,405.245
France,Republic of Moldova,2020,Soya beans,0.12
France,Republic of Moldova,2020,Sunflower seed,360.875
France,Republic of Moldova,2020,Wheat,13.82
France,Romania,2020,Bananas,11142.32
France,Romania,2020,Barley,13717.32
France,Romania,2020,Cattle,209.7325
France,Romania,2020,Chickens,371.75
France,Romania,2020,Maize (corn),12443.59
France,Romania,2020,Potatoes,44922.17
France,Romania,2020,Rice,0.01
France,Romania,2020,Soya beans,353.815
France,Romania,2020,Sunflower seed,3693.0
France,Romania,2020,Wheat,742.81
France,Russia,2020,Barley,242.75
France,Russia,2020,Chickens,5.77
France,Russia,2020,Maize (corn),7386.355
France,Russia,2020,Potatoes,240.35
France,Russia,2020,Soya beans,638.37
France,Russia,2020,Sunflower seed,6234.35
France,Russia,2020,Wheat,25.439999999999998
France,Rwanda,2020,Chickens,4.405
France,Saint Lucia,2020,Chickens,0.53
France,Saint Lucia,2020,Potatoes,0.21
France,Saint Lucia,2020,Sunflower seed,0.78
France,Saint Lucia,2020,Wheat,850.0
France,Sao Tome and Principe,2020,Maize (corn),0.06
France,Sao Tome and Principe,2020,Sunflower seed,0.0
France,Saudi Arabia,2020,Barley,319156.82
France,Saudi Arabia,2020,Chickens,67.08
France,Saudi Arabia,2020,Maize (corn),3.4
France,Saudi Arabia,2020,Potatoes,10152.645
France,Saudi Arabia,2020,Soya beans,0.5
France,Saudi Arabia,2020,Sunflower seed,0.575
France,Saudi Arabia,2020,Wheat,86120.51
France,Senegal,2020,Chickens,52.6
France,Senegal,2020,Maize (corn),5000.594999999999
France,Senegal,2020,Potatoes,7520.66
France,Senegal,2020,Sunflower seed,713.1600000000001
France,Senegal,2020,Wheat,250971.375
France,Serbia,2020,Barley,129.97
France,Serbia,2020,Cattle,172.625
France,Serbia,2020,Chickens,28.544999999999998
France,Serbia,2020,Maize (corn),778.6
France,Serbia,2020,Potatoes,3982.175
France,Serbia,2020,Soya beans,21.415
France,Serbia,2020,Sunflower seed,379.93
France,Serbia,2020,Wheat,368.065
France,Seychelles,2020,Bananas,1.05
France,Seychelles,2020,Chickens,0.0
France,Seychelles,2020,Maize (corn),0.06
France,Seychelles,2020,Potatoes,448.385
France,Seychelles,2020,Rice,0.03
France,Seychelles,2020,Soya beans,0.01
France,Seychelles,2020,Sunflower seed,0.21
France,Seychelles,2020,Wheat,0.01
France,Sierra Leone,2020,Potatoes,0.81
France,Singapore,2020,Bananas,1.18
France,Singapore,2020,Maize (corn),6.82
France,Singapore,2020,Potatoes,137.545
France,Singapore,2020,Sunflower seed,0.125
France,Singapore,2020,Wheat,598.075
France,Slovakia,2020,Bananas,2992.04
France,Slovakia,2020,Barley,11972.995
France,Slovakia,2020,Cattle,160.01
France,Slovakia,2020,Chickens,1.555
France,Slovakia,2020,Maize (corn),1220.7549999999999
France,Slovakia,2020,Potatoes,28433.21
France,Slovakia,2020,Soya beans,45.08
France,Slovakia,2020,Sunflower seed,108.1
France,Slovakia,2020,Wheat,224.3
France,Slovenia,2020,Bananas,1087.09
France,Slovenia,2020,Barley,0.96
France,Slovenia,2020,Cattle,75.08
France,Slovenia,2020,Maize (corn),629.54
France,Slovenia,2020,Potatoes,6380.93
France,Slovenia,2020,Soya beans,0.7
France,Slovenia,2020,Sunflower seed,1.33
France,Slovenia,2020,Wheat,18.72
France,South Africa,2020,Barley,32870.395000000004
France,South Africa,2020,Maize (corn),1.505
France,South Africa,2020,Potatoes,25.0
France,South Africa,2020,Soya beans,0.02
France,South Africa,2020,Sunflower seed,0.09
France,South Africa,2020,Wheat,0.0
France,Spain,2020,Bananas,78843.68
France,Spain,2020,Barley,246010.94
France,Spain,2020,Cattle,258385.965
France,Spain,2020,Chickens,1398.7625
France,Spain,2020,Maize (corn),1410320.315
France,Spain,2020,Potatoes,683154.895
France,Spain,2020,Rice,553.835
France,Spain,2020,Soya beans,48258.065
France,Spain,2020,Sunflower seed,183601.885
France,Spain,2020,Wheat,1271230.715
France,Sri Lanka,2020,Chickens,7.5
France,Sri Lanka,2020,Maize (corn),0.01
France,Sri Lanka,2020,Potatoes,463.46
France,Sudan,2020,Maize (corn),0.12
France,Sudan,2020,Potatoes,1014.0
France,Sudan,2020,Sunflower seed,0.12
France,Suriname,2020,Chickens,2.65
France,Suriname,2020,Maize (corn),700.0
France,Suriname,2020,Wheat,4046.38
France,Sweden,2020,Bananas,62.28
France,Sweden,2020,Barley,2200.95
France,Sweden,2020,Chickens,1.045
France,Sweden,2020,Maize (corn),1765.185
France,Sweden,2020,Potatoes,1772.54
France,Sweden,2020,Rice,3.99
France,Sweden,2020,Soya beans,335.11
France,Sweden,2020,Sunflower seed,0.93
France,Sweden,2020,Wheat,15332.380000000001
France,Switzerland,2020,Bananas,84.515
France,Switzerland,2020,Barley,20457.775
France,Switzerland,2020,Cattle,2139.4175
France,Switzerland,2020,Chickens,33.2025
France,Switzerland,2020,Maize (corn),69956.16
France,Switzerland,2020,Potatoes,10500.765
France,Switzerland,2020,Rice,0.20500000000000002
France,Switzerland,2020,Soya beans,6880.205
France,Switzerland,2020,Sunflower seed,865.115
France,Switzerland,2020,Wheat,145224.16499999998
France,Syrian Arab Republic,2020,Potatoes,1621.3
France,Taiwan,2020,Chickens,10.42
France,Taiwan,2020,Maize (corn),18.0
France,Taiwan,2020,Soya beans,2632.705
France,Taiwan,2020,Sunflower seed,0.8
France,Taiwan,2020,Wheat,368.55
France,Thailand,2020,Barley,0.05
France,Thailand,2020,Chickens,24.18
France,Thailand,2020,Maize (corn),0.06
France,Thailand,2020,Potatoes,0.05
France,Thailand,2020,Rice,0.0
France,Thailand,2020,Soya beans,5563.925
France,Thailand,2020,Wheat,0.1
France,Togo,2020,Maize (corn),0.12
France,Togo,2020,Potatoes,740.79
France,Togo,2020,Rice,0.07
France,Togo,2020,Soya beans,17.685000000000002
France,Togo,2020,Wheat,3979.7
France,Trinidad and Tobago,2020,Maize (corn),657.8
France,Tunisia,2020,Barley,4740.555
France,Tunisia,2020,Cattle,5935.2575
France,Tunisia,2020,Chickens,326.94
France,Tunisia,2020,Maize (corn),30.675
France,Tunisia,2020,Potatoes,18364.199999999997
France,Tunisia,2020,Sunflower seed,13.785
France,Tunisia,2020,Wheat,102573.285
France,TÃ¼rkiye,2020,Barley,53645.82
France,TÃ¼rkiye,2020,Chickens,107.98
France,TÃ¼rkiye,2020,Maize (corn),4353.425
France,TÃ¼rkiye,2020,Potatoes,2616.645
France,TÃ¼rkiye,2020,Soya beans,0.02
France,TÃ¼rkiye,2020,Sunflower seed,27676.705
France,TÃ¼rkiye,2020,Wheat,41.239999999999995
France,Uganda,2020,Chickens,21.965
France,Uganda,2020,Maize (corn),0.08
France,Ukraine,2020,Bananas,224.39
France,Ukraine,2020,Barley,13.18
France,Ukraine,2020,Chickens,84.0525
France,Ukraine,2020,Maize (corn),5215.42
France,Ukraine,2020,Potatoes,692.2650000000001
France,Ukraine,2020,Soya beans,95.55
France,Ukraine,2020,Sunflower seed,4053.395
France,Ukraine,2020,Wheat,4.715
France,United Arab Emirates,2020,Bananas,13.33
France,United Arab Emirates,2020,Cattle,0.03
France,United Arab Emirates,2020,Chickens,0.015
France,United Arab Emirates,2020,Maize (corn),0.63
France,United Arab Emirates,2020,Potatoes,4002.605
France,United Arab Emirates,2020,Rice,0.21
France,United Arab Emirates,2020,Sunflower seed,3.31
France,United Arab Emirates,2020,Wheat,0.04
France,United Kingdom of Great Britain and Northern Ireland,2020,Bananas,459.77
France,United Kingdom of Great Britain and Northern Ireland,2020,Barley,269.90999999999997
France,United Kingdom of Great Britain and Northern Ireland,2020,Cattle,96.505
France,United Kingdom of Great Britain and Northern Ireland,2020,Chickens,328.825
France,United Kingdom of Great Britain and Northern Ireland,2020,Maize (corn),406983.96499999997
France,United Kingdom of Great Britain and Northern Ireland,2020,Potatoes,25149.18
France,United Kingdom of Great Britain and Northern Ireland,2020,Rice,190.93
France,United Kingdom of Great Britain and Northern Ireland,2020,Soya beans,6473.5
France,United Kingdom of Great Britain and Northern Ireland,2020,Sunflower seed,10841.63
France,United Kingdom of Great Britain and Northern Ireland,2020,Wheat,142009.08500000002
France,United Republic of Tanzania,2020,Chickens,34.625
France,United Republic of Tanzania,2020,Sunflower seed,0.02
France,United States of America,2020,Barley,24.795
France,United States of America,2020,Maize (corn),547.24
France,United States of America,2020,Potatoes,0.64
France,United States of America,2020,Soya beans,0.035
France,United States of America,2020,Sunflower seed,74.39
France,United States of America,2020,Wheat,32712.395
France,Uruguay,2020,Barley,0.0
France,Uruguay,2020,Potatoes,592.28
France,Uruguay,2020,Sunflower seed,0.15
France,Uruguay,2020,Wheat,6.005
France,Uzbekistan,2020,Cattle,110.06
France,Uzbekistan,2020,Chickens,49.425
France,Uzbekistan,2020,Maize (corn),93.44
France,Uzbekistan,2020,Potatoes,110.5
France,Uzbekistan,2020,Sunflower seed,7.765
France,Venezuela (Bolivarian Republic of),2020,Chickens,12.525
France,Vietnam,2020,Barley,2359.945
France,Vietnam,2020,Chickens,1176.125
France,Vietnam,2020,Maize (corn),4.27
France,Vietnam,2020,Soya beans,1.79
France,Vietnam,2020,Sunflower seed,0.135
France,Vietnam,2020,Wheat,681.96
France,Yemen,2020,Potatoes,26.0
France,Yemen,2020,Wheat,169255.0
France,Zambia,2020,Chickens,9.66
France,Zambia,2020,Maize (corn),0.0
France,Zambia,2020,Sunflower seed,0.01
France,Zimbabwe,2020,Chickens,12.3675
France,Zimbabwe,2020,Maize (corn),0.01
France,Zimbabwe,2020,Sunflower seed,2.01
French Polynesia,Chile,2020,Bananas,0.0
French Polynesia,France,2020,Bananas,0.035
Gabon,Benin,2020,Rice,0.15
Gabon,Cameroon,2020,Cattle,0.515
Gabon,Lebanon,2020,Chickens,0.025
Gambia,India,2020,Soya beans,113.0
Gambia,Mauritania,2020,Wheat,476.0
Georgia,Armenia,2020,Bananas,2408.65
Georgia,Armenia,2020,Chickens,246.4775
Georgia,Armenia,2020,Maize (corn),356.8
Georgia,Armenia,2020,Potatoes,163.74
Georgia,Armenia,2020,Rice,0.2
