exporter,importer,year,commodity,trade_quantity
China,Montenegro,2021,Sunflower seed,1.25
China,Morocco,2021,Soya beans,6.27
China,Morocco,2021,Sunflower seed,624.1600000000001
China,Mozambique,2021,Rice,27.31
China,Mozambique,2021,Soya beans,0.47
China,Myanmar,2021,Chickens,633.56
China,Myanmar,2021,Potatoes,4248.65
China,Myanmar,2021,Rice,350.15
China,Myanmar,2021,Sunflower seed,3439.0299999999997
China,Myanmar,2021,Wheat,1.86
China,Nepal,2021,Maize (corn),0.03
China,Nepal,2021,Rice,172.015
China,Nepal,2021,Soya beans,2.2
China,Nepal,2021,Sunflower seed,9.415
China,Netherlands (Kingdom of the),2021,Barley,134.42
China,Netherlands (Kingdom of the),2021,Maize (corn),14.165000000000001
China,Netherlands (Kingdom of the),2021,Soya beans,2023.0
China,Netherlands (Kingdom of the),2021,Sunflower seed,227.05
China,Netherlands (Kingdom of the),2021,Wheat,0.06
China,New Zealand,2021,Bananas,0.09
China,New Zealand,2021,Barley,1.05
China,New Zealand,2021,Maize (corn),20.53
China,New Zealand,2021,Rice,46.5
China,New Zealand,2021,Soya beans,63.335
China,New Zealand,2021,Sunflower seed,215.56
China,Nicaragua,2021,Sunflower seed,0.25
China,Niger,2021,Maize (corn),36.6
China,Nigeria,2021,Rice,0.82
China,North Macedonia,2021,Soya beans,3.55
China,North Macedonia,2021,Sunflower seed,0.02
China,Norway,2021,Bananas,22.36
China,Norway,2021,Maize (corn),0.56
China,Norway,2021,Soya beans,229.95
China,Norway,2021,Sunflower seed,165.93
China,Oman,2021,Potatoes,27.04
China,Oman,2021,Sunflower seed,245.73000000000002
China,Pakistan,2021,Bananas,0.235
China,Pakistan,2021,Chickens,0.0
China,Pakistan,2021,Maize (corn),6.0
China,Pakistan,2021,Potatoes,87.3
China,Pakistan,2021,Rice,11259.404999999999
China,Pakistan,2021,Soya beans,0.73
China,Pakistan,2021,Sunflower seed,3132.3900000000003
China,Palestine,2021,Sunflower seed,58.36
China,Palestine,2021,Wheat,32.02
China,Panama,2021,Barley,1.12
China,Panama,2021,Soya beans,0.67
China,Panama,2021,Sunflower seed,2.43
China,Papua New Guinea,2021,Potatoes,0.36
China,Papua New Guinea,2021,Rice,22.57
China,Papua New Guinea,2021,Sunflower seed,0.72
China,Paraguay,2021,Rice,2.0
China,Peru,2021,Rice,0.02
China,Peru,2021,Sunflower seed,2.67
China,Philippines,2021,Barley,19.42
China,Philippines,2021,Maize (corn),0.0
China,Philippines,2021,Potatoes,216.24
China,Philippines,2021,Rice,10227.325
China,Philippines,2021,Soya beans,506.58500000000004
China,Philippines,2021,Sunflower seed,241.815
China,Poland,2021,Soya beans,45.0
China,Poland,2021,Sunflower seed,3.455
China,Portugal,2021,Rice,3.29
China,Portugal,2021,Soya beans,15.48
China,Qatar,2021,Soya beans,22.0
China,Qatar,2021,Sunflower seed,471.55499999999995
China,Republic of Korea,2021,Bananas,0.02
China,Republic of Korea,2021,Barley,0.01
China,Republic of Korea,2021,Maize (corn),8.42
China,Republic of Korea,2021,Potatoes,251.445
China,Republic of Korea,2021,Soya beans,37004.795
China,Republic of Korea,2021,Sunflower seed,440.1
China,Republic of Korea,2021,Wheat,24.5
China,Republic of Moldova,2021,Soya beans,0.13
China,Republic of Moldova,2021,Sunflower seed,0.23
China,Romania,2021,Sunflower seed,34.03
China,Russia,2021,Bananas,11.775
China,Russia,2021,Maize (corn),421.33500000000004
China,Russia,2021,Potatoes,262.58
China,Russia,2021,Soya beans,160.425
China,Russia,2021,Sunflower seed,20564.16
China,Rwanda,2021,Maize (corn),0.12
China,Rwanda,2021,Rice,0.13
China,Rwanda,2021,Soya beans,0.07
China,Rwanda,2021,Sunflower seed,1.26
China,Saint Vincent and the Grenadines,2021,Maize (corn),0.8
China,Saint Vincent and the Grenadines,2021,Potatoes,6.21
China,Samoa,2021,Rice,0.1
China,Samoa,2021,Soya beans,0.5
China,Samoa,2021,Sunflower seed,1.27
China,Samoa,2021,Wheat,0.23
China,Sao Tome and Principe,2021,Potatoes,0.01
China,Sao Tome and Principe,2021,Soya beans,0.04
China,Sao Tome and Principe,2021,Sunflower seed,0.05
China,Saudi Arabia,2021,Maize (corn),166.33
China,Saudi Arabia,2021,Potatoes,7.245000000000001
China,Saudi Arabia,2021,Rice,0.16
China,Saudi Arabia,2021,Soya beans,2.35
China,Saudi Arabia,2021,Sunflower seed,8457.994999999999
China,Senegal,2021,Potatoes,75.10499999999999
China,Senegal,2021,Rice,252.5
China,Senegal,2021,Soya beans,0.31
China,Serbia,2021,Soya beans,8.655000000000001
China,Serbia,2021,Sunflower seed,2.63
China,Seychelles,2021,Maize (corn),0.42
China,Seychelles,2021,Rice,0.13
China,Seychelles,2021,Soya beans,0.95
China,Seychelles,2021,Sunflower seed,0.4
China,Singapore,2021,Bananas,0.13
China,Singapore,2021,Barley,188.77
China,Singapore,2021,Maize (corn),39.18
China,Singapore,2021,Potatoes,23400.655
China,Singapore,2021,Soya beans,133.835
China,Singapore,2021,Sunflower seed,232.99
China,Singapore,2021,Wheat,20.41
China,Slovakia,2021,Bananas,21.035
China,Slovenia,2021,Bananas,0.15
China,Slovenia,2021,Sunflower seed,34.0
China,Solomon Islands,2021,Soya beans,0.4
China,South Africa,2021,Bananas,0.78
China,South Africa,2021,Chickens,0.0
China,South Africa,2021,Rice,0.05
China,South Africa,2021,Soya beans,19.74
China,South Africa,2021,Sunflower seed,4.965
China,South Africa,2021,Wheat,0.03
China,South Sudan,2021,Soya beans,0.2
China,Spain,2021,Maize (corn),0.03
China,Spain,2021,Soya beans,794.15
China,Spain,2021,Sunflower seed,29111.165
China,Spain,2021,Wheat,39.9
China,Sri Lanka,2021,Barley,0.19
China,Sri Lanka,2021,Maize (corn),0.18
China,Sri Lanka,2021,Potatoes,11654.885
China,Sri Lanka,2021,Soya beans,1.57
China,Sri Lanka,2021,Sunflower seed,14.155
China,Sudan,2021,Sunflower seed,150.0
China,Suriname,2021,Potatoes,20.0
China,Suriname,2021,Soya beans,12.045
China,Suriname,2021,Sunflower seed,35.980000000000004
China,Sweden,2021,Barley,0.16
China,Sweden,2021,Maize (corn),0.23
China,Sweden,2021,Soya beans,356.39
China,Sweden,2021,Sunflower seed,706.255
China,Sweden,2021,Wheat,9.28
China,Switzerland,2021,Bananas,0.42
China,Switzerland,2021,Barley,0.2
China,Switzerland,2021,Maize (corn),0.24
China,Switzerland,2021,Potatoes,0.0
China,Switzerland,2021,Rice,0.01
China,Switzerland,2021,Soya beans,126.0
China,Switzerland,2021,Sunflower seed,89.8
China,Switzerland,2021,Wheat,0.27
China,Taiwan,2021,Maize (corn),56.5
China,Taiwan,2021,Soya beans,3580.505
China,Taiwan,2021,Sunflower seed,3888.165
China,Tajikistan,2021,Maize (corn),3696.52
China,Tajikistan,2021,Sunflower seed,476.61
China,Thailand,2021,Bananas,7.465
China,Thailand,2021,Barley,0.5
China,Thailand,2021,Maize (corn),10.0
China,Thailand,2021,Potatoes,29199.010000000002
China,Thailand,2021,Soya beans,160.06
China,Thailand,2021,Sunflower seed,14136.265
China,Timor-Leste,2021,Barley,0.02
China,Timor-Leste,2021,Maize (corn),0.32
China,Timor-Leste,2021,Potatoes,1685.155
China,Timor-Leste,2021,Soya beans,0.38
China,Timor-Leste,2021,Sunflower seed,0.05
China,Togo,2021,Maize (corn),0.24
China,Togo,2021,Potatoes,1.75
China,Togo,2021,Rice,0.06
China,Trinidad and Tobago,2021,Soya beans,1.32
China,Trinidad and Tobago,2021,Sunflower seed,4.46
China,Tunisia,2021,Sunflower seed,670.22
China,Turkmenistan,2021,Sunflower seed,610.5
China,TÃ¼rkiye,2021,Bananas,0.5
China,TÃ¼rkiye,2021,Soya beans,179.13
China,TÃ¼rkiye,2021,Sunflower seed,80734.64
China,Uganda,2021,Chickens,0.085
China,Uganda,2021,Maize (corn),1.29
China,Uganda,2021,Potatoes,0.02
China,Uganda,2021,Rice,19.015
China,Uganda,2021,Soya beans,0.61
China,Uganda,2021,Sunflower seed,45.22
China,Ukraine,2021,Soya beans,48.2
China,Ukraine,2021,Sunflower seed,14.44
China,United Arab Emirates,2021,Barley,0.16
China,United Arab Emirates,2021,Maize (corn),3.35
China,United Arab Emirates,2021,Potatoes,97.32
China,United Arab Emirates,2021,Rice,3.94
China,United Arab Emirates,2021,Soya beans,0.355
China,United Arab Emirates,2021,Sunflower seed,20068.79
China,United Arab Emirates,2021,Wheat,0.75
China,United Kingdom of Great Britain and Northern Ireland,2021,Bananas,0.2
China,United Kingdom of Great Britain and Northern Ireland,2021,Barley,8.53
China,United Kingdom of Great Britain and Northern Ireland,2021,Maize (corn),2.31
China,United Kingdom of Great Britain and Northern Ireland,2021,Rice,4.29
China,United Kingdom of Great Britain and Northern Ireland,2021,Soya beans,1706.39
China,United Kingdom of Great Britain and Northern Ireland,2021,Sunflower seed,469.11
China,United Kingdom of Great Britain and Northern Ireland,2021,Wheat,68.91
China,United Republic of Tanzania,2021,Cattle,0.0
China,United Republic of Tanzania,2021,Soya beans,0.24
China,United Republic of Tanzania,2021,Sunflower seed,120.46
China,United States of America,2021,Bananas,69.78
China,United States of America,2021,Barley,25.245
China,United States of America,2021,Maize (corn),98.74
China,United States of America,2021,Potatoes,0.04
China,United States of America,2021,Rice,61.9
China,United States of America,2021,Soya beans,1187.875
China,United States of America,2021,Sunflower seed,681.19
China,United States of America,2021,Wheat,2.18
China,Uruguay,2021,Soya beans,0.01
China,Uzbekistan,2021,Bananas,0.36
China,Uzbekistan,2021,Maize (corn),1083.02
China,Uzbekistan,2021,Potatoes,88.855
China,Uzbekistan,2021,Rice,738.995
China,Uzbekistan,2021,Sunflower seed,17678.839999999997
China,Vietnam,2021,Maize (corn),771.05
China,Vietnam,2021,Potatoes,110997.74500000001
China,Vietnam,2021,Rice,7763.715
China,Vietnam,2021,Soya beans,1540.935
China,Vietnam,2021,Sunflower seed,11897.26
China,Yemen,2021,Sunflower seed,44.0
China,Zambia,2021,Cattle,5.0
China,Zambia,2021,Maize (corn),2624.995
China,Zambia,2021,Rice,0.54
China,Zambia,2021,Sunflower seed,0.01
China,Zimbabwe,2021,Barley,0.03
China,Zimbabwe,2021,Maize (corn),0.41000000000000003
China,Zimbabwe,2021,Rice,4.24
China,Zimbabwe,2021,Soya beans,1.0
Colombia,Albania,2021,Bananas,59.94
Colombia,Algeria,2021,Bananas,209.55
Colombia,Argentina,2021,Bananas,3735.075
Colombia,Australia,2021,Bananas,0.95
Colombia,Australia,2021,Maize (corn),1.18
Colombia,Austria,2021,Bananas,313.93
Colombia,Bahrain,2021,Bananas,0.91
Colombia,Belarus,2021,Bananas,2605.72
Colombia,Belgium,2021,Bananas,380394.39
Colombia,Belgium,2021,Maize (corn),0.01
Colombia,Belgium,2021,Potatoes,0.01
Colombia,Bolivia (Plurinational State of),2021,Rice,0.01
Colombia,Bosnia and Herzegovina,2021,Bananas,9140.23
Colombia,Bulgaria,2021,Bananas,403.26
Colombia,Bulgaria,2021,Potatoes,0.01
Colombia,Canada,2021,Bananas,38343.035
Colombia,Canada,2021,Maize (corn),8.51
Colombia,Chile,2021,Bananas,0.0
Colombia,Chile,2021,Maize (corn),259.805
Colombia,China,2021,Bananas,137.28
Colombia,Costa Rica,2021,Bananas,0.8300000000000001
Colombia,Costa Rica,2021,Rice,0.02
Colombia,Costa Rica,2021,Sunflower seed,0.0
Colombia,Czechia,2021,Bananas,0.11
Colombia,Denmark,2021,Bananas,1685.9450000000002
Colombia,Ecuador,2021,Chickens,1104.1075
Colombia,Ecuador,2021,Maize (corn),21.04
Colombia,Ecuador,2021,Potatoes,271.0
Colombia,Ecuador,2021,Rice,18.39
Colombia,Ecuador,2021,Sunflower seed,30.0
Colombia,Egypt,2021,Cattle,66074.08499999999
Colombia,El Salvador,2021,Bananas,0.14
Colombia,El Salvador,2021,Soya beans,0.02
Colombia,El Salvador,2021,Sunflower seed,0.06
Colombia,France,2021,Bananas,60597.425
Colombia,Gabon,2021,Bananas,0.0
Colombia,Germany,2021,Bananas,203195.54499999998
Colombia,Greece,2021,Bananas,10471.11
Colombia,Guatemala,2021,Maize (corn),0.05
Colombia,Honduras,2021,Potatoes,0.02
Colombia,Hong Kong,2021,Bananas,1.09
Colombia,Iceland,2021,Bananas,161.71
Colombia,Iraq,2021,Cattle,32537.684999999998
Colombia,Ireland,2021,Bananas,423.03
Colombia,Italy,2021,Bananas,244263.445
Colombia,Japan,2021,Bananas,2300.8
Colombia,Jordan,2021,Cattle,13104.025
Colombia,Kazakhstan,2021,Bananas,592.6
Colombia,Kuwait,2021,Bananas,11.775
Colombia,Latvia,2021,Bananas,41.51
Colombia,Lebanon,2021,Bananas,0.01
Colombia,Lebanon,2021,Cattle,9893.4175
Colombia,Libya,2021,Bananas,342.98
Colombia,Lithuania,2021,Bananas,1.4
Colombia,Montenegro,2021,Bananas,159.8
Colombia,Morocco,2021,Bananas,165.55
Colombia,Nepal,2021,Maize (corn),0.11
Colombia,Netherlands (Kingdom of the),2021,Bananas,117404.055
Colombia,New Zealand,2021,Bananas,0.09
Colombia,Nicaragua,2021,Rice,0.02
Colombia,North Macedonia,2021,Bananas,39.84
Colombia,Norway,2021,Bananas,860.305
Colombia,Norway,2021,Maize (corn),0.04
Colombia,Panama,2021,Bananas,0.18
Colombia,Panama,2021,Maize (corn),64.4
Colombia,Panama,2021,Potatoes,2.27
Colombia,Panama,2021,Rice,0.22
Colombia,Paraguay,2021,Rice,0.01
Colombia,Peru,2021,Maize (corn),184.01
Colombia,Peru,2021,Rice,0.02
Colombia,Poland,2021,Bananas,88672.92
Colombia,Portugal,2021,Bananas,17567.18
Colombia,Qatar,2021,Bananas,5.05
Colombia,Republic of Korea,2021,Bananas,28219.34
Colombia,Republic of Moldova,2021,Bananas,0.08
Colombia,Romania,2021,Bananas,113.39
Colombia,Russia,2021,Bananas,25753.285
Colombia,Saint Vincent and the Grenadines,2021,Bananas,0.05
Colombia,Saudi Arabia,2021,Bananas,0.72
Colombia,Saudi Arabia,2021,Cattle,4105.465
Colombia,Serbia,2021,Bananas,20565.62
Colombia,Singapore,2021,Bananas,205.29500000000002
Colombia,Slovakia,2021,Bananas,79.925
Colombia,Slovenia,2021,Bananas,51645.12
Colombia,Spain,2021,Bananas,52475.595
Colombia,Spain,2021,Potatoes,36.73
Colombia,Sweden,2021,Bananas,16778.41
Colombia,Switzerland,2021,Bananas,29121.985
Colombia,Switzerland,2021,Maize (corn),2.7649999999999997
Colombia,Tunisia,2021,Bananas,7574.780000000001
Colombia,TÃ¼rkiye,2021,Bananas,22610.09
Colombia,Ukraine,2021,Bananas,55118.19500000001
Colombia,United Arab Emirates,2021,Bananas,58.89
Colombia,United Kingdom of Great Britain and Northern Ireland,2021,Bananas,261915.365
Colombia,United Kingdom of Great Britain and Northern Ireland,2021,Maize (corn),7.965
Colombia,United States of America,2021,Bananas,343798.33999999997
Colombia,United States of America,2021,Maize (corn),199.985
Colombia,United States of America,2021,Potatoes,66.765
Colombia,United States of America,2021,Soya beans,0.56
Colombia,United States of America,2021,Wheat,0.17
Colombia,Venezuela (Bolivarian Republic of),2021,Chickens,4.17
Colombia,Venezuela (Bolivarian Republic of),2021,Maize (corn),944.48
Colombia,Zambia,2021,Soya beans,0.14
Congo,Angola,2021,Rice,0.51
Congo,Angola,2021,Soya beans,1.2
Congo,France,2021,Maize (corn),0.01
Congo,Norway,2021,Bananas,0.06
Cook Islands,France,2021,Maize (corn),0.03
Cook Islands,New Zealand,2021,Bananas,0.05
Costa Rica,Albania,2021,Bananas,5098.94
Costa Rica,Austria,2021,Soya beans,0.06
Costa Rica,Bahamas,2021,Potatoes,0.01
Costa Rica,Belarus,2021,Bananas,3632.21
Costa Rica,Belgium,2021,Bananas,130420.79000000001
Costa Rica,Bosnia and Herzegovina,2021,Bananas,3906.9
Costa Rica,Canada,2021,Bananas,60653.015
Costa Rica,Chile,2021,Soya beans,0.0
Costa Rica,Chile,2021,Sunflower seed,0.0
Costa Rica,China,2021,Bananas,318.585
Costa Rica,Colombia,2021,Bananas,0.13
Costa Rica,Croatia,2021,Bananas,1872.35
Costa Rica,Denmark,2021,Bananas,4990.535
Costa Rica,Egypt,2021,Bananas,393.975
Costa Rica,El Salvador,2021,Cattle,69.265
Costa Rica,El Salvador,2021,Maize (corn),33.31
Costa Rica,Finland,2021,Bananas,35351.865
Costa Rica,France,2021,Bananas,22733.949999999997
Costa Rica,Germany,2021,Bananas,51020.384999999995
Costa Rica,Germany,2021,Soya beans,0.41
Costa Rica,Greece,2021,Bananas,1726.49
Costa Rica,Guatemala,2021,Bananas,19.37
Costa Rica,Guatemala,2021,Cattle,9.5525
Costa Rica,Guatemala,2021,Maize (corn),10.955
Costa Rica,Guatemala,2021,Potatoes,0.01
Costa Rica,Honduras,2021,Bananas,5951.695000000001
Costa Rica,Honduras,2021,Cattle,68.34
Costa Rica,Honduras,2021,Chickens,133.555
Costa Rica,Iceland,2021,Bananas,162.03
Costa Rica,Iraq,2021,Bananas,608.98
Costa Rica,Ireland,2021,Bananas,43142.29
Costa Rica,Italy,2021,Bananas,195250.81
Costa Rica,Japan,2021,Bananas,4021.135
Costa Rica,Jordan,2021,Bananas,139.35
Costa Rica,Kuwait,2021,Bananas,1095.225
Costa Rica,Libya,2021,Bananas,18066.7
Costa Rica,Lithuania,2021,Bananas,1117.865
Costa Rica,Malta,2021,Bananas,852.5699999999999
Costa Rica,Mexico,2021,Bananas,0.73
Costa Rica,Montenegro,2021,Bananas,2868.255
Costa Rica,Morocco,2021,Bananas,6468.99
Costa Rica,Netherlands (Kingdom of the),2021,Bananas,256751.825
Costa Rica,Netherlands (Kingdom of the),2021,Potatoes,4.73
Costa Rica,Netherlands (Kingdom of the),2021,Wheat,0.01
Costa Rica,Nicaragua,2021,Bananas,2806.675
Costa Rica,Nicaragua,2021,Cattle,45.8275
Costa Rica,Nicaragua,2021,Chickens,5243.2775
Costa Rica,Nicaragua,2021,Maize (corn),9.11
Costa Rica,Norway,2021,Bananas,39162.869999999995
Costa Rica,Oman,2021,Bananas,1434.6
Costa Rica,Panama,2021,Bananas,0.065
Costa Rica,Panama,2021,Cattle,29.915
Costa Rica,Panama,2021,Maize (corn),9138.38
Costa Rica,Panama,2021,Rice,377.20000000000005
Costa Rica,Panama,2021,Sunflower seed,4.23
Costa Rica,Poland,2021,Bananas,16380.845000000001
Costa Rica,Portugal,2021,Bananas,71844.375
Costa Rica,Qatar,2021,Bananas,2385.84
Costa Rica,Republic of Korea,2021,Bananas,10061.195
Costa Rica,Republic of Moldova,2021,Bananas,1217.89
Costa Rica,Romania,2021,Bananas,17373.205
Costa Rica,Russia,2021,Bananas,10420.035
Costa Rica,Saint Vincent and the Grenadines,2021,Bananas,0.0
Costa Rica,Saudi Arabia,2021,Bananas,49584.4
Costa Rica,Serbia,2021,Bananas,12349.74
Costa Rica,Slovenia,2021,Bananas,1222.22
Costa Rica,Spain,2021,Bananas,154198.655
Costa Rica,Spain,2021,Rice,0.0
Costa Rica,Sweden,2021,Bananas,8552.965
Costa Rica,Switzerland,2021,Bananas,85.36
Costa Rica,Switzerland,2021,Sunflower seed,0.02
Costa Rica,Trinidad and Tobago,2021,Bananas,227.09
Costa Rica,Tunisia,2021,Bananas,9970.465
Costa Rica,TÃ¼rkiye,2021,Bananas,37741.045
Costa Rica,Ukraine,2021,Bananas,40918.055
Costa Rica,United Arab Emirates,2021,Bananas,2919.455
Costa Rica,United Kingdom of Great Britain and Northern Ireland,2021,Bananas,238063.815
Costa Rica,United States of America,2021,Bananas,805428.99
Costa Rica,United States of America,2021,Rice,0.0
Costa Rica,United States of America,2021,Soya beans,0.74
Costa Rica,Uruguay,2021,Bananas,62.59
Croatia,Albania,2021,Maize (corn),47.4
Croatia,Albania,2021,Potatoes,191.94
Croatia,Albania,2021,Sunflower seed,27.8
Croatia,Albania,2021,Wheat,312.0
Croatia,Austria,2021,Barley,8675.215
Croatia,Austria,2021,Cattle,2783.1949999999997
Croatia,Austria,2021,Chickens,237.6925
Croatia,Austria,2021,Maize (corn),27494.83
Croatia,Austria,2021,Potatoes,71.48
Croatia,Austria,2021,Rice,0.12
Croatia,Austria,2021,Soya beans,17413.015
Croatia,Austria,2021,Sunflower seed,2263.21
Croatia,Austria,2021,Wheat,16921.925
Croatia,Bosnia and Herzegovina,2021,Bananas,0.0
Croatia,Bosnia and Herzegovina,2021,Barley,7505.295
Croatia,Bosnia and Herzegovina,2021,Cattle,2293.87
Croatia,Bosnia and Herzegovina,2021,Maize (corn),6436.35
Croatia,Bosnia and Herzegovina,2021,Potatoes,177.3
Croatia,Bosnia and Herzegovina,2021,Soya beans,5419.555
Croatia,Bosnia and Herzegovina,2021,Sunflower seed,9042.3
Croatia,Bosnia and Herzegovina,2021,Wheat,62683.67
Croatia,Bulgaria,2021,Barley,12.165000000000001
Croatia,Bulgaria,2021,Cattle,60.305
Croatia,Bulgaria,2021,Maize (corn),3.92
Croatia,Bulgaria,2021,Potatoes,211.51
Croatia,Bulgaria,2021,Sunflower seed,1.0
Croatia,Bulgaria,2021,Wheat,7.5
Croatia,Chile,2021,Maize (corn),0.01
Croatia,Cyprus,2021,Barley,3471.7
Croatia,Cyprus,2021,Maize (corn),3000.21
Croatia,Czechia,2021,Bananas,50.47
Croatia,Czechia,2021,Maize (corn),2.64
Croatia,Czechia,2021,Potatoes,2167.69
Croatia,Czechia,2021,Wheat,24.075
Croatia,Denmark,2021,Potatoes,13.3
Croatia,Denmark,2021,Sunflower seed,0.13
Croatia,Egypt,2021,Cattle,11174.725
Croatia,Ethiopia,2021,Barley,175.0
Croatia,France,2021,Barley,2802.49
Croatia,France,2021,Maize (corn),1645.025
Croatia,France,2021,Potatoes,47.9
Croatia,France,2021,Rice,0.03
Croatia,France,2021,Soya beans,0.91
Croatia,France,2021,Sunflower seed,12.475000000000001
Croatia,France,2021,Wheat,52.54
Croatia,Georgia,2021,Maize (corn),40.2
Croatia,Germany,2021,Cattle,385.68
Croatia,Germany,2021,Maize (corn),1765.3200000000002
Croatia,Germany,2021,Potatoes,65.05
Croatia,Germany,2021,Soya beans,8955.61
Croatia,Germany,2021,Sunflower seed,1173.83
Croatia,Germany,2021,Wheat,4783.005
Croatia,Greece,2021,Barley,6498.635
Croatia,Greece,2021,Maize (corn),12086.3
Croatia,Hungary,2021,Bananas,456.65000000000003
Croatia,Hungary,2021,Barley,1428.28
Croatia,Hungary,2021,Cattle,1833.295
Croatia,Hungary,2021,Chickens,3183.6675
Croatia,Hungary,2021,Maize (corn),1822.775
Croatia,Hungary,2021,Potatoes,1489.8700000000001
Croatia,Hungary,2021,Soya beans,10088.86
Croatia,Hungary,2021,Sunflower seed,27113.88
Croatia,Hungary,2021,Wheat,5545.175
Croatia,Indonesia,2021,Soya beans,20.56
Croatia,Iran (Islamic Republic of),2021,Barley,0.2
Croatia,Iran (Islamic Republic of),2021,Wheat,0.4
Croatia,Iraq,2021,Cattle,3057.615
Croatia,Iraq,2021,Maize (corn),20.38
Croatia,Iraq,2021,Soya beans,62.63
Croatia,Israel,2021,Cattle,11889.325
Croatia,Israel,2021,Wheat,3965.41
Croatia,Italy,2021,Bananas,40.975
Croatia,Italy,2021,Barley,78295.975
Croatia,Italy,2021,Cattle,19861.975
Croatia,Italy,2021,Maize (corn),593421.415
Croatia,Italy,2021,Soya beans,31806.845
Croatia,Italy,2021,Sunflower seed,18606.38
Croatia,Italy,2021,Wheat,350642.685
Croatia,Jordan,2021,Cattle,2603.73
Croatia,Kazakhstan,2021,Sunflower seed,0.02
Croatia,Kuwait,2021,Cattle,422.09000000000003
Croatia,Lebanon,2021,Cattle,7498.2825
Croatia,Lebanon,2021,Maize (corn),6786.7
Croatia,Libya,2021,Barley,6493.0
Croatia,Libya,2021,Cattle,6771.425
Croatia,Lithuania,2021,Maize (corn),370.36
Croatia,Lithuania,2021,Potatoes,1286.32
Croatia,Lithuania,2021,Wheat,260.54
Croatia,Luxembourg,2021,Wheat,937.1850000000001
Croatia,Malta,2021,Barley,8595.44
Croatia,Malta,2021,Maize (corn),46455.72
Croatia,Montenegro,2021,Bananas,19.68
Croatia,Montenegro,2021,Barley,0.82
Croatia,Montenegro,2021,Cattle,4070.41
Croatia,Montenegro,2021,Maize (corn),76.925
Croatia,Montenegro,2021,Potatoes,1037.925
Croatia,Montenegro,2021,Soya beans,0.07
Croatia,Montenegro,2021,Sunflower seed,6.31
Croatia,Montenegro,2021,Wheat,24.53
Croatia,Morocco,2021,Maize (corn),0.235
Croatia,Netherlands (Kingdom of the),2021,Bananas,0.79
Croatia,Netherlands (Kingdom of the),2021,Barley,32.66
Croatia,Netherlands (Kingdom of the),2021,Cattle,65.0225
Croatia,Netherlands (Kingdom of the),2021,Chickens,4.38
Croatia,Netherlands (Kingdom of the),2021,Maize (corn),62.11
Croatia,Netherlands (Kingdom of the),2021,Potatoes,16.11
Croatia,Netherlands (Kingdom of the),2021,Rice,0.65
Croatia,Netherlands (Kingdom of the),2021,Soya beans,0.11
Croatia,Netherlands (Kingdom of the),2021,Sunflower seed,333.64
Croatia,Netherlands (Kingdom of the),2021,Wheat,76.14
Croatia,North Macedonia,2021,Barley,378.005
Croatia,North Macedonia,2021,Maize (corn),78.1
Croatia,North Macedonia,2021,Potatoes,1088.1
Croatia,North Macedonia,2021,Sunflower seed,0.99
Croatia,North Macedonia,2021,Wheat,4744.9
Croatia,Norway,2021,Wheat,0.0
Croatia,Poland,2021,Bananas,148.44
Croatia,Poland,2021,Barley,0.01
Croatia,Poland,2021,Cattle,376.4925
Croatia,Poland,2021,Chickens,117.36500000000001
Croatia,Poland,2021,Maize (corn),252.93
Croatia,Poland,2021,Potatoes,503.655
Croatia,Poland,2021,Soya beans,938.2
Croatia,Poland,2021,Sunflower seed,493.68
Croatia,Portugal,2021,Maize (corn),41.53
Croatia,Portugal,2021,Sunflower seed,0.03
Croatia,Republic of Moldova,2021,Maize (corn),3.7800000000000002
Croatia,Republic of Moldova,2021,Potatoes,23.5
Croatia,Republic of Moldova,2021,Soya beans,0.08
Croatia,Romania,2021,Bananas,750.02
Croatia,Romania,2021,Barley,22949.78
Croatia,Romania,2021,Cattle,1453.66
Croatia,Romania,2021,Maize (corn),24244.495000000003
Croatia,Romania,2021,Potatoes,2579.96
Croatia,Romania,2021,Soya beans,33.265
Croatia,Romania,2021,Sunflower seed,20.485
Croatia,Romania,2021,Wheat,6083.9
Croatia,Russia,2021,Soya beans,73503.51
Croatia,Saudi Arabia,2021,Barley,1048.81
Croatia,Saudi Arabia,2021,Maize (corn),7008.61
Croatia,Serbia,2021,Barley,32.09
Croatia,Serbia,2021,Cattle,9262.275
Croatia,Serbia,2021,Chickens,5107.52
Croatia,Serbia,2021,Maize (corn),1021.64
Croatia,Serbia,2021,Potatoes,752.4449999999999
Croatia,Serbia,2021,Soya beans,39511.604999999996
Croatia,Serbia,2021,Sunflower seed,34.98
Croatia,Serbia,2021,Wheat,2949.06
Croatia,Seychelles,2021,Maize (corn),296.46
Croatia,Slovakia,2021,Barley,55.0
Croatia,Slovakia,2021,Maize (corn),29.55
Croatia,Slovakia,2021,Potatoes,200.025
Croatia,Slovakia,2021,Soya beans,94.0
Croatia,Slovakia,2021,Sunflower seed,416.54
Croatia,Slovakia,2021,Wheat,270.28
Croatia,Slovenia,2021,Bananas,1463.185
Croatia,Slovenia,2021,Barley,5437.51
Croatia,Slovenia,2021,Cattle,1819.68
Croatia,Slovenia,2021,Chickens,3691.3625
Croatia,Slovenia,2021,Maize (corn),114901.52
Croatia,Slovenia,2021,Potatoes,1451.46
Croatia,Slovenia,2021,Rice,1.01
Croatia,Slovenia,2021,Soya beans,1607.51
Croatia,Slovenia,2021,Sunflower seed,335.705
